"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV3_Doppelt","ADV3dup_ADV2a","ADV3dup_ADV2b","ADV3dup_Text_a","ADV3dup_Text_b","ADV3_Int"
"003","20","110000",,,,"Schwämmchen, Schwamm",,,,,,"20091203","x","001","020","Fischerzeugnisse","Schwämmchen, Schwamm","110000"
"003","01","120000",,,,"Krusten- Schalen- Weichtiere sonstige Tiere u. Erzeugnisse daraus",,,,,"Fische, Krusten-, Schalen-, Weichtiere und Erzeugnisse daraus","19990330","x","001","020","Krusten- Schalen- Weichtiere sonstige Tiere u. Erzeugnisse daraus","Spülflüssigkeit","120000"
"003","20","120000",,,,"Spülflüssigkeit",,,,,,"20091203","x","001","020","Krusten- Schalen- Weichtiere sonstige Tiere u. Erzeugnisse daraus","Spülflüssigkeit","120000"
"003","01","130000",,,,"Fette und Öle ausgenommen 040000",,,,,"Fette und Öle","20041201","x","001","020","Fette und Öle ausgenommen 040000","Staub","130000"
"003","20","130000",,,,"Staub",,,,,,"20091203","x","001","020","Fette und Öle ausgenommen 040000","Staub","130000"
"003","01","140000",,,,"Suppen und Soßen ausgenommen 200000 und 520100",,,,,"Suppen, Brühen, Saucen","20041201","x","001","020","Suppen und Soßen ausgenommen 200000 und 520100","Filter","140000"
"003","20","140000",,,,"Filter",,,,,,"20091203","x","001","020","Suppen und Soßen ausgenommen 200000 und 520100","Filter","140000"
"003","01","150000",,,,"Getreide",,,,,"Getreide und Backwaren","19990330","x","001","020","Getreide","Kondenswasser","150000"
"003","20","150000",,,,"Kondenswasser",,,,,,"20091203","x","001","020","Getreide","Kondenswasser","150000"
"003","01","160000",,,,"Getreideprodukte Backvormischungen Brotteige Massen und Teige für","Backwaren",,,,"Getreide und Backwaren","19990330","x","001","020","Getreideprodukte Backvormischungen Brotteige Massen und Teige für","Abklatschprobe","160000"
"003","20","160000",,,,"Abklatschprobe",,,,,,"20091203","x","001","020","Getreideprodukte Backvormischungen Brotteige Massen und Teige für","Abklatschprobe","160000"
"003","01","200000",,,,"Mayonnaisen emulgierte Soßen kalte Fertigsoßen Feinkostsalate",,,,,"Suppen, Brühen, Saucen","19990330","x","001","020","Mayonnaisen emulgierte Soßen kalte Fertigsoßen Feinkostsalate","Stanzprobe","200000"
"003","20","200000",,,,"Stanzprobe",,,,,,"20091203","x","001","020","Mayonnaisen emulgierte Soßen kalte Fertigsoßen Feinkostsalate","Stanzprobe","200000"
"003","01","200200",,,,"Emulgierte Soßen",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Emulgierte Soßen","Forellen; Tränkwasser","200200"
"003","15","200200",,,,"Forellen; Tränkwasser",,,,,,"20041201","x","001","015","Emulgierte Soßen","Forellen; Tränkwasser","200200"
"003","01","200300",,,,"Fertigsoßen kalte",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Fertigsoßen kalte","Forellen; Futtermittel","200300"
"003","15","200300",,,,"Forellen; Futtermittel",,,,,,"20041201","x","001","015","Fertigsoßen kalte","Forellen; Futtermittel","200300"
"003","01","200400",,,,"Salate fleischhaltige",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Salate fleischhaltige","Forellen; Umgebungsfaktoren","200400"
"003","15","200400",,,,"Forellen; Umgebungsfaktoren",,,,,,"20041201","x","001","015","Salate fleischhaltige","Forellen; Umgebungsfaktoren","200400"
"003","01","201000",,,,"Salate käsehaltige",,,,,"Suppen, Brühen, Saucen","19990330","x","001","020","Salate käsehaltige","Stanzprobe, Rind","201000"
"003","20","201000",,,,"Stanzprobe, Rind",,,,,,"20091203","x","001","020","Salate käsehaltige","Stanzprobe, Rind","201000"
"003","01","202000",,,,"Salate käsehaltige Präserven",,,,,"Suppen, Brühen, Saucen","20041201","x","001","020","Salate käsehaltige Präserven","Stanzprobe, Schwein","202000"
"003","20","202000",,,,"Stanzprobe, Schwein",,,,,,"20091203","x","001","020","Salate käsehaltige Präserven","Stanzprobe, Schwein","202000"
"003","01","204000",,,,"Salate eihaltige brennwertreduziert",,,,,"Suppen, Brühen, Saucen","19990330","x","001","020","Salate eihaltige brennwertreduziert","Stanzprobe, Schaf","204000"
"003","20","204000",,,,"Stanzprobe, Schaf",,,,,,"20091203","x","001","020","Salate eihaltige brennwertreduziert","Stanzprobe, Schaf","204000"
"003","01","204200",,,,"Salate andere brennwertreduziert",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Salate andere brennwertreduziert","Zander; Tränkwasser","204200"
"003","15","204200",,,,"Zander; Tränkwasser",,,,,,"20040701","x","001","015","Salate andere brennwertreduziert","Zander; Tränkwasser","204200"
"003","01","204300",,,,"Salate fleischhaltige brennwertreduziert Präserven",,,,,"Suppen, Brühen, Saucen","20041201","x","001","015","Salate fleischhaltige brennwertreduziert Präserven","Zander; Futtermittel","204300"
"003","15","204300",,,,"Zander; Futtermittel",,,,,,"20040701","x","001","015","Salate fleischhaltige brennwertreduziert Präserven","Zander; Futtermittel","204300"
"003","01","204400",,,,"Salate fischhaltige u./o mit anderen Meeresfrüchten brennwertreduziert Präserven",,,,,"Suppen, Brühen, Saucen","20041201","x","001","015","Salate fischhaltige u./o mit anderen Meeresfrüchten brennwertreduziert Präserven","Zander; Umgebungsfaktoren","204400"
"003","15","204400",,,,"Zander; Umgebungsfaktoren",,,,,,"20040701","x","001","015","Salate fischhaltige u./o mit anderen Meeresfrüchten brennwertreduziert Präserven","Zander; Umgebungsfaktoren","204400"
"003","01","205000",,,,"Salate andere brennwertreduziert Präserven",,,,,"Suppen, Brühen, Saucen","20041201","x","001","020","Salate andere brennwertreduziert Präserven","Stanzprobe, Ziege","205000"
"003","20","205000",,,,"Stanzprobe, Ziege",,,,,,"20091203","x","001","020","Salate andere brennwertreduziert Präserven","Stanzprobe, Ziege","205000"
"003","01","205002",,,,"Waldorfsalat brennwertreduziert Präserve",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Waldorfsalat brennwertreduziert Präserve","Schwertfische (Xiphias gladius); Muskulatur von Fischen","205002"
"003","15","205002",,,,"Schwertfische (Xiphias gladius); Muskulatur von Fischen",,,,,,"20140101","x","001","015","Waldorfsalat brennwertreduziert Präserve","Schwertfische (Xiphias gladius); Muskulatur von Fischen","205002"
"003","01","205003",,,,"Nudelsalat brennwertreduziert Präserve",,,,,"Suppen, Brühen, Saucen","19990330","x","001","015","Nudelsalat brennwertreduziert Präserve","Schwertfische (Xiphias gladius); Leber","205003"
"003","15","205003",,,,"Schwertfische (Xiphias gladius); Leber",,,,,,"20140101","x","001","015","Nudelsalat brennwertreduziert Präserve","Schwertfische (Xiphias gladius); Leber","205003"
"003","01","210000",,,,"Puddinge Kremspeisen Desserts süße Soßen",,,,,"Eis und Desserts","19990330","x","001","020","Puddinge Kremspeisen Desserts süße Soßen","Kratzschwammprobe","210000"
"003","20","210000",,,,"Kratzschwammprobe",,,,,,"20091203","x","001","020","Puddinge Kremspeisen Desserts süße Soßen","Kratzschwammprobe","210000"
"003","01","211000",,,,"Dessertpulver",,,,,"Eis und Desserts","19990330","x","001","020","Dessertpulver","Kratzschwammprobe, Rind","211000"
"003","20","211000",,,,"Kratzschwammprobe, Rind",,,,,,"20091203","x","001","020","Dessertpulver","Kratzschwammprobe, Rind","211000"
"003","01","300200",,,,"Beerenobst tiefgefroren",,,,,"Obst und Gemüse","19990330","x","001","015","Beerenobst tiefgefroren","Austern; Tränkwasser","300200"
"003","15","300200",,,,"Austern; Tränkwasser",,,,,,"19990330","x","001","015","Beerenobst tiefgefroren","Austern; Tränkwasser","300200"
"003","01","300300",,,,"Beerenobst getrocknet",,,,,"Obst und Gemüse","19990330","x","001","015","Beerenobst getrocknet","Austern; Futtermittel","300300"
"003","15","300300",,,,"Austern; Futtermittel",,,,,,"19990330","x","001","015","Beerenobst getrocknet","Austern; Futtermittel","300300"
"003","01","301002",,,,"Birnenstück getrocknet",,,,,"Obst und Gemüse","19990330","x","001","015","Birnenstück getrocknet","Muscheln; Muskulatur von Fischen","301002"
"003","15","301002",,,,"Muscheln; Muskulatur von Fischen",,,,,,"19990330","x","001","015","Birnenstück getrocknet","Muscheln; Muskulatur von Fischen","301002"
"003","01","301200",,,,"Kernobst in Alkohol",,,,,"Obst und Gemüse","19990330","x","001","015","Kernobst in Alkohol","Muscheln; Tränkwasser","301200"
"003","15","301200",,,,"Muscheln; Tränkwasser",,,,,,"19990330","x","001","015","Kernobst in Alkohol","Muscheln; Tränkwasser","301200"
"003","01","301300",,,,"Kernobst in Essig",,,,,"Obst und Gemüse","19990330","x","001","015","Kernobst in Essig","Muscheln; Futtermittel","301300"
"003","15","301300",,,,"Muscheln; Futtermittel",,,,,,"19990330","x","001","015","Kernobst in Essig","Muscheln; Futtermittel","301300"
"003","01","400200",,,,"Blütenhonigmischungen",,,,,"Zuckerwaren","19990330","x","001","015","Blütenhonigmischungen","Krabben; Tränkwasser","400200"
"003","15","400200",,,,"Krabben; Tränkwasser",,,,,,"19990330","x","001","015","Blütenhonigmischungen","Krabben; Tränkwasser","400200"
"003","01","400300",,,,"Honigtauhonige und Honigmischungen",,,,,"Zuckerwaren","19990330","x","001","015","Honigtauhonige und Honigmischungen","Krabben; Futtermittel","400300"
"003","15","400300",,,,"Krabben; Futtermittel",,,,,,"19990330","x","001","015","Honigtauhonige und Honigmischungen","Krabben; Futtermittel","400300"
"003","01","401200",,,,"Brotaufstriche süße brennwertreduziert",,,,,"Zuckerwaren","19990330","x","001","015","Brotaufstriche süße brennwertreduziert","Shrimps; Tränkwasser","401200"
"003","15","401200",,,,"Shrimps; Tränkwasser",,,,,,"20031030","x","001","015","Brotaufstriche süße brennwertreduziert","Shrimps; Tränkwasser","401200"
"003","01","500200",,,,"Zusammengesetzte Fertiggerichte auch tiefgefroren",,,,,"Fertiggerichte","19990330","x","001","015","Zusammengesetzte Fertiggerichte auch tiefgefroren","Rotwild; Tränkwasser","500200"
"003","15","500200",,,,"Rotwild; Tränkwasser",,,,,,"19990330","x","001","015","Zusammengesetzte Fertiggerichte auch tiefgefroren","Rotwild; Tränkwasser","500200"
"003","01","500300",,,,"Zubereitete Speisen aus Gaststätten Kantinen u.ä.",,,,,"Fertiggerichte","20041201","x","001","015","Zubereitete Speisen aus Gaststätten Kantinen u.ä.","Rotwild; Futtermittel","500300"
"003","15","500300",,,,"Rotwild; Futtermittel",,,,,,"19990330","x","001","015","Zubereitete Speisen aus Gaststätten Kantinen u.ä.","Rotwild; Futtermittel","500300"
"003","01","500301",,,,"Belegtes Brötchen",,,,,"Fertiggerichte","19990330","x","001","015","Belegtes Brötchen","Rotwild; Grünfutter","500301"
"003","15","500301",,,,"Rotwild; Grünfutter",,,,,,"19990330","x","001","015","Belegtes Brötchen","Rotwild; Grünfutter","500301"
"003","01","500303",,,,"Belegtes Baguette",,,,,"Fertiggerichte","19990330","x","001","015","Belegtes Baguette","Rotwild; Heu, Cobs, Stroh","500303"
"003","15","500303",,,,"Rotwild; Heu, Cobs, Stroh",,,,,,"19990330","x","001","015","Belegtes Baguette","Rotwild; Heu, Cobs, Stroh","500303"
"003","01","500400",,,,"Teilfertiggerichte Konserven",,,,,"Fertiggerichte","20041201","x","001","015","Teilfertiggerichte Konserven","Rotwild; Umgebungsfaktoren","500400"
"003","15","500400",,,,"Rotwild; Umgebungsfaktoren",,,,,,"20001124","x","001","015","Teilfertiggerichte Konserven","Rotwild; Umgebungsfaktoren","500400"
"003","01","500401",,,,"Maultasche Konserve",,,,,"Fertiggerichte","19990330","x","001","015","Maultasche Konserve","Rotwild; Wände","500401"
"003","15","500401",,,,"Rotwild; Wände",,,,,,"20001124","x","001","015","Maultasche Konserve","Rotwild; Wände","500401"
"003","01","500402",,,,"Ravioli gefüllt Konserve",,,,,"Fertiggerichte","19990330","x","001","015","Ravioli gefüllt Konserve","Rotwild; Boden","500402"
"003","15","500402",,,,"Rotwild; Boden",,,,,,"20001124","x","001","015","Ravioli gefüllt Konserve","Rotwild; Boden","500402"
"003","01","500403",,,,"Kohlroulade Konserve",,,,,"Fertiggerichte","19990330","x","001","015","Kohlroulade Konserve","Rotwild; Einstreu","500403"
"003","15","500403",,,,"Rotwild; Einstreu",,,,,,"20001124","x","001","015","Kohlroulade Konserve","Rotwild; Einstreu","500403"
"003","01","520101",,,,"Tomatenketchup",,,,,"Kräuter und Gewürze","19990330","x","001","015","Tomatenketchup","Wildgeflügel; Eier","520101"
"003","15","520101",,,,"Wildgeflügel; Eier",,,,,,"20031030","x","001","015","Tomatenketchup","Wildgeflügel; Eier","520101"
"003","01","520103",,,,"Sojasoße",,,,,"Kräuter und Gewürze","19990330","x","001","015","Sojasoße","Wildgeflügel; Eierfett","520103"
"003","15","520103",,,,"Wildgeflügel; Eierfett",,,,,,"20051207","x","001","015","Sojasoße","Wildgeflügel; Eierfett","520103"
"003","01","520200",,,,"Speisewürzen flüssig (Eiweißhydrolysate)",,,,,"Kräuter und Gewürze","20041201","x","001","015","Speisewürzen flüssig (Eiweißhydrolysate)","Wildgeflügel; Tränkwasser","520200"
"003","15","520200",,,,"Wildgeflügel; Tränkwasser",,,,,,"20031030","x","001","015","Speisewürzen flüssig (Eiweißhydrolysate)","Wildgeflügel; Tränkwasser","520200"
"003","01","520300",,,,"Würzmischung mit Glutamat ohne Gewürzzusatz",,,,,"Kräuter und Gewürze","20120607","x","001","015","Würzmischung mit Glutamat ohne Gewürzzusatz","Wildgeflügel; Futtermittel","520300"
"003","15","520300",,,,"Wildgeflügel; Futtermittel",,,,,,"20031030","x","001","015","Würzmischung mit Glutamat ohne Gewürzzusatz","Wildgeflügel; Futtermittel","520300"
"003","01","520400",,,,"Säuerungsmittel",,,,,"Kräuter und Gewürze","19990330","x","001","015","Säuerungsmittel","Wildgeflügel; Umgebungsfaktoren","520400"
"003","15","520400",,,,"Wildgeflügel; Umgebungsfaktoren",,,,,,"20031030","x","001","015","Säuerungsmittel","Wildgeflügel; Umgebungsfaktoren","520400"
"003","01","520401",,,,"Weinessig",,,,,"Kräuter und Gewürze","19990330","x","001","015","Weinessig","Wildgeflügel; Wände","520401"
"003","15","520401",,,,"Wildgeflügel; Wände",,,,,,"20031030","x","001","015","Weinessig","Wildgeflügel; Wände","520401"
"003","01","520402",,,,"Wein-/Branntweinessig",,,,,"Kräuter und Gewürze","20041201","x","001","015","Wein-/Branntweinessig","Wildgeflügel; Boden","520402"
"003","15","520402",,,,"Wildgeflügel; Boden",,,,,,"20031030","x","001","015","Wein-/Branntweinessig","Wildgeflügel; Boden","520402"
"003","01","520403",,,,"Obstessig",,,,,"Kräuter und Gewürze","19990330","x","001","015","Obstessig","Wildgeflügel; Einstreu","520403"
"003","15","520403",,,,"Wildgeflügel; Einstreu",,,,,,"20031030","x","001","015","Obstessig","Wildgeflügel; Einstreu","520403"
"003","01","599001",,,,"Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation nicht","aufbereitet",,,,,"20050804","x","001","015","Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation nicht","Andere Wildtiere; Muskulatur","599001"
"003","15","599001",,,,"Andere Wildtiere; Muskulatur",,,,,,"19990330","x","001","015","Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation nicht","Andere Wildtiere; Muskulatur","599001"
"003","01","599003",,,,"Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation aufbereitet",,,,,,"20050804","x","001","015","Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation aufbereitet","Andere Wildtiere; Leber","599003"
"003","15","599003",,,,"Andere Wildtiere; Leber",,,,,,"19990330","x","001","015","Trinkwasser Zentralversorgung nicht aufbereitet Hausinstallation aufbereitet","Andere Wildtiere; Leber","599003"
"003","01","599004",,,,"Trinkwasser Zentralversorgung aufbereitet Hausinstallation aufbereitet",,,,,,"20050804","x","001","015","Trinkwasser Zentralversorgung aufbereitet Hausinstallation aufbereitet","Andere Wildtiere; Niere","599004"
"003","15","599004",,,,"Andere Wildtiere; Niere",,,,,,"19990330","x","001","015","Trinkwasser Zentralversorgung aufbereitet Hausinstallation aufbereitet","Andere Wildtiere; Niere","599004"
"003","01","600102",,,,"Rohtabak fermentiert unbehandelt",,,,,,"20041201","x","001","015","Rohtabak fermentiert unbehandelt","Bienen; Honig","600102"
"003","15","600102",,,,"Bienen; Honig",,,,,,"19990330","x","001","015","Rohtabak fermentiert unbehandelt","Bienen; Honig","600102"
"003","15","001001",,,,"Mastkälber; Muskulatur",,,,,,"20041201",,,,,,"1001"
"003","15","001003",,,,"Mastkälber; Leber",,,,,,"20041201",,,,,,"1003"
"003","15","001004",,,,"Mastkälber; Niere",,,,,,"20041201",,,,,,"1004"
"003","15","001005",,,,"Mastkälber; Fett",,,,,,"20041201",,,,,,"1005"
"003","15","001006",,,,"Mastkälber; Schilddrüse",,,,,,"20041201",,,,,,"1006"
"003","15","001008",,,,"Mastkälber; Gewebesaft",,,,,,"20041201",,,,,,"1008"
"003","15","001009",,,,"Mastkälber; Galle",,,,,,"20041201",,,,,,"1009"
"003","15","001010",,,,"Mastkälber; Urin",,,,,,"20041201",,,,,,"1010"
"003","15","001011",,,,"Mastkälber; Kot",,,,,,"20041201",,,,,,"1011"
"003","15","001012",,,,"Mastkälber; Plasma",,,,,,"20041201",,,,,,"1012"
"003","15","001013",,,,"Mastkälber; Serum",,,,,,"20041201",,,,,,"1013"
"003","15","001014",,,,"Mastkälber; Einstichstelle",,,,,,"20041201",,,,,,"1014"
"003","15","001015",,,,"Mastkälber; Retina und Choroidea",,,,,,"20041201",,,,,,"1015"
"003","15","001016",,,,"Mastkälber; Andere Teile des Auges",,,,,,"20041201",,,,,,"1016"
"003","15","001017",,,,"Mastkälber; Haar",,,,,,"20041201",,,,,,"1017"
"003","15","001019",,,,"Mastkälber; Milz",,,,,,"20041201",,,,,,"1019"
"003","15","001020",,,,"Mastkälber; Lunge",,,,,,"20041201",,,,,,"1020"
"003","15","001021",,,,"Mastkälber; Herz",,,,,,"20041201",,,,,,"1021"
"003","15","001022",,,,"Mastkälber; Darm",,,,,,"20041201",,,,,,"1022"
"003","15","001023",,,,"Mastkälber; Blase",,,,,,"20041201",,,,,,"1023"
"003","15","001024",,,,"Mastkälber; Knochen",,,,,,"20041201",,,,,,"1024"
"003","15","001025",,,,"Mastkälber; Lymphatisches Gewebe",,,,,,"20041201",,,,,,"1025"
"003","15","001026",,,,"Mastkälber; Niere und Muskulatur",,,,,,"20041201",,,,,,"1026"
"003","15","001027",,,,"Mastkälber; Ganzes Auge",,,,,,"20041201",,,,,,"1027"
"003","15","001028",,,,"Mastkälber; Gehirn",,,,,,"20041201",,,,,,"1028"
"003","15","001029",,,,"Mastkälber; Rückenmark",,,,,,"20041201",,,,,,"1029"
"003","15","001030",,,,"Mastkälber; Haut mit Fett",,,,,,"20041201",,,,,,"1030"
"003","15","001031",,,,"Mastkälber; Nasentupfer",,,,,,"20071127",,,,,,"1031"
"003","15","001033",,,,"Mastkälber; Blinddarminhalt",,,,,,"20150101",,,,,,"1033"
