"Kodiersystem","BW_Matrix_Oberbegriff_Text","Kode","Text1","BW_Matrix_Code_Links","BW_Matrix_Text1","BW_Matrix_Text_voll","Katalog","ADV3_Int"
"F","Futtermittel","MIA001","Kälber","MIA","Milchaustauscher","Kälber; Milchaustauscher","BW03","MIA001"
"F","Futtermittel","MIA011","Ferkel","MIA","Milchaustauscher","Ferkel; Milchaustauscher","BW03","MIA011"
"F","Futtermittel","MIA020","Lämmer","MIA","Milchaustauscher","Lämmer; Milchaustauscher","BW03","MIA020"
"F","Futtermittel","MIA901","Heimtiere","MIA","Milchaustauscher","Heimtiere; Milchaustauscher","BW03","MIA901"
"F","Futtermittel","MIA902","Nutztiere","MIA","Milchaustauscher","Nutztiere; Milchaustauscher","BW03","MIA902"
"F","Futtermittel","MIA999","keine Angabe","MIA","Milchaustauscher","keine Angabe; Milchaustauscher","BW03","MIA999"
"F","Futtermittel","MLF000","verschiedene","MLF","? Futtermittel","verschiedene; ? Futtermittel","BW03","MLF000"
"F","Futtermittel","MLF009","Rinder","MLF","? Futtermittel","Rinder; ? Futtermittel","BW03","MLF009"
"F","Futtermittel","MLF019","Schweine","MLF","? Futtermittel","Schweine; ? Futtermittel","BW03","MLF019"
"F","Futtermittel","MLF029","Schafe","MLF","? Futtermittel","Schafe; ? Futtermittel","BW03","MLF029"
"F","Futtermittel","MLF039","Pferde","MLF","? Futtermittel","Pferde; ? Futtermittel","BW03","MLF039"
"F","Futtermittel","MLF199","Geflügel","MLF","? Futtermittel","Geflügel; ? Futtermittel","BW03","MLF199"
"F","Futtermittel","MLF902","Nutztiere","MLF","? Futtermittel","Nutztiere; ? Futtermittel","BW03","MLF902"
"F","Futtermittel","MLF999","keine Angabe","MLF","? Futtermittel","keine Angabe; ? Futtermittel","BW03","MLF999"
"F","Futtermittel","MNF000","verschiedene","MNF","Mineralfuttermittel","verschiedene; Mineralfuttermittel","BW03","MNF000"
"F","Futtermittel","MNF001","Kälber","MNF","Mineralfuttermittel","Kälber; Mineralfuttermittel","BW03","MNF001"
"F","Futtermittel","MNF009","Rinder","MNF","Mineralfuttermittel","Rinder; Mineralfuttermittel","BW03","MNF009"
"F","Futtermittel","MNF011","Ferkel","MNF","Mineralfuttermittel","Ferkel; Mineralfuttermittel","BW03","MNF011"
"F","Futtermittel","MNF019","Schweine","MNF","Mineralfuttermittel","Schweine; Mineralfuttermittel","BW03","MNF019"
"F","Futtermittel","MNF020","Lämmer","MNF","Mineralfuttermittel","Lämmer; Mineralfuttermittel","BW03","MNF020"
"F","Futtermittel","MNF029","Schafe","MNF","Mineralfuttermittel","Schafe; Mineralfuttermittel","BW03","MNF029"
"F","Futtermittel","MNF199","Geflügel","MNF","Mineralfuttermittel","Geflügel; Mineralfuttermittel","BW03","MNF199"
"F","Futtermittel","MNF299","Fische","MNF","Mineralfuttermittel","Fische; Mineralfuttermittel","BW03","MNF299"
"F","Futtermittel","MNF500","Wildtiere","MNF","Mineralfuttermittel","Wildtiere; Mineralfuttermittel","BW03","MNF500"
"F","Futtermittel","MNF902","Nutztiere","MNF","Mineralfuttermittel","Nutztiere; Mineralfuttermittel","BW03","MNF902"
"F","Futtermittel","MNF999","keine Angabe","MNF","Mineralfuttermittel","keine Angabe; Mineralfuttermittel","BW03","MNF999"
"F","Futtermittel","MSF000","verschiedene","MSF","Mischfuttermittel","verschiedene; Mischfuttermittel","BW03","MSF000"
"F","Futtermittel","MSF001","Kälber","MSF","Mischfuttermittel","Kälber; Mischfuttermittel","BW03","MSF001"
"F","Futtermittel","MSF003","Mastrinder","MSF","Mischfuttermittel","Mastrinder; Mischfuttermittel","BW03","MSF003"
"F","Futtermittel","MSF004","Milchkühe","MSF","Mischfuttermittel","Milchkühe; Mischfuttermittel","BW03","MSF004"
"F","Futtermittel","MSF009","Rinder","MSF","Mischfuttermittel","Rinder; Mischfuttermittel","BW03","MSF009"
"F","Futtermittel","MSF010","Mastschwein","MSF","Mischfuttermittel","Mastschwein; Mischfuttermittel","BW03","MSF010"
"F","Futtermittel","MSF011","Ferkel","MSF","Mischfuttermittel","Ferkel; Mischfuttermittel","BW03","MSF011"
"F","Futtermittel","MSF012","Zuchtsauen","MSF","Mischfuttermittel","Zuchtsauen; Mischfuttermittel","BW03","MSF012"
"F","Futtermittel","MSF013","Sauen (tragend)","MSF","Mischfuttermittel","Sauen (tragend); Mischfuttermittel","BW03","MSF013"
"F","Futtermittel","MSF014","Sauen (säugend)","MSF","Mischfuttermittel","Sauen (säugend); Mischfuttermittel","BW03","MSF014"
"F","Futtermittel","MSF019","Schweine","MSF","Mischfuttermittel","Schweine; Mischfuttermittel","BW03","MSF019"
"F","Futtermittel","MSF020","Lämmer","MSF","Mischfuttermittel","Lämmer; Mischfuttermittel","BW03","MSF020"
"F","Futtermittel","MSF029","Schafe","MSF","Mischfuttermittel","Schafe; Mischfuttermittel","BW03","MSF029"
"F","Futtermittel","MSF039","Pferde","MSF","Mischfuttermittel","Pferde; Mischfuttermittel","BW03","MSF039"
"F","Futtermittel","MSF100","Legehennen","MSF","Mischfuttermittel","Legehennen; Mischfuttermittel","BW03","MSF100"
"F","Futtermittel","MSF101","Hähnchen","MSF","Mischfuttermittel","Hähnchen; Mischfuttermittel","BW03","MSF101"
"F","Futtermittel","MSF102","Truthühner","MSF","Mischfuttermittel","Truthühner; Mischfuttermittel","BW03","MSF102"
"F","Futtermittel","MSF103","Mastenten","MSF","Mischfuttermittel","Mastenten; Mischfuttermittel","BW03","MSF103"
"F","Futtermittel","MSF107","Tauben","MSF","Mischfuttermittel","Tauben; Mischfuttermittel","BW03","MSF107"
"F","Futtermittel","MSF111","Hühnerküken","MSF","Mischfuttermittel","Hühnerküken; Mischfuttermittel","BW03","MSF111"
"F","Futtermittel","MSF112","Truthuhnküken","MSF","Mischfuttermittel","Truthuhnküken; Mischfuttermittel","BW03","MSF112"
"F","Futtermittel","MSF113","Entenküken","MSF","Mischfuttermittel","Entenküken; Mischfuttermittel","BW03","MSF113"
"F","Futtermittel","MSF199","Geflügel","MSF","Mischfuttermittel","Geflügel; Mischfuttermittel","BW03","MSF199"
"F","Futtermittel","MSF200","Forelle","MSF","Mischfuttermittel","Forelle; Mischfuttermittel","BW03","MSF200"
"F","Futtermittel","MSF299","Fische","MSF","Mischfuttermittel","Fische; Mischfuttermittel","BW03","MSF299"
"F","Futtermittel","MSF500","Wildtiere","MSF","Mischfuttermittel","Wildtiere; Mischfuttermittel","BW03","MSF500"
"F","Futtermittel","MSF700","Kaninchen","MSF","Mischfuttermittel","Kaninchen; Mischfuttermittel","BW03","MSF700"
"F","Futtermittel","MSF901","Heimtiere","MSF","Mischfuttermittel","Heimtiere; Mischfuttermittel","BW03","MSF901"
"F","Futtermittel","MSF902","Nutztiere","MSF","Mischfuttermittel","Nutztiere; Mischfuttermittel","BW03","MSF902"
"F","Futtermittel","MSF903","Nagetiere","MSF","Mischfuttermittel","Nagetiere; Mischfuttermittel","BW03","MSF903"
"F","Futtermittel","MSF999","keine Angabe","MSF","Mischfuttermittel","keine Angabe; Mischfuttermittel","BW03","MSF999"
"F","Futtermittel","NG_1","Eichhörnchen","NG","Nagetier (Wildtier)","Eichhörnchen; Nagetier (Wildtier)","BW03","NG_1"
"F","Futtermittel","NG_2","Feldhamster","NG","Nagetier (Wildtier)","Feldhamster; Nagetier (Wildtier)","BW03","NG_2"
"F","Futtermittel","NG_3","Nutria","NG","Nagetier (Wildtier)","Nutria; Nagetier (Wildtier)","BW03","NG_3"
"F","Futtermittel","NG_4","Biber","NG","Nagetier (Wildtier)","Biber; Nagetier (Wildtier)","BW03","NG_4"
"F","Futtermittel","NG_5","Alpenmurmeltier","NG","Nagetier (Wildtier)","Alpenmurmeltier; Nagetier (Wildtier)","BW03","NG_5"
"F","Futtermittel","NG_6","Bisamratte","NG","Nagetier (Wildtier)","Bisamratte; Nagetier (Wildtier)","BW03","NG_6"
"F","Futtermittel","NUAP_BG","Bedarfsgegenstand","NUAP","nicht-untersuchungsfähige amtliche Probe","Bedarfsgegenstand; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_BG"
"F","Futtermittel","NUAP_KM","Kosmetika","NUAP","nicht-untersuchungsfähige amtliche Probe","Kosmetika; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_KM"
"F","Futtermittel","NUAP_LM","Lebensmittel","NUAP","nicht-untersuchungsfähige amtliche Probe","Lebensmittel; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_LM"
"F","Futtermittel","NUAP_NRKP","NRKP","NUAP","nicht-untersuchungsfähige amtliche Probe","NRKP; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_NRKP"
"F","Futtermittel","NUAP_RA","Radioaktivität","NUAP","nicht-untersuchungsfähige amtliche Probe","Radioaktivität; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_RA"
"F","Futtermittel","NUAP_TA","Tabak","NUAP","nicht-untersuchungsfähige amtliche Probe","Tabak; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_TA"
"F","Futtermittel","NUAP_WA","Wasser","NUAP","nicht-untersuchungsfähige amtliche Probe","Wasser; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_WA"
"F","Futtermittel","NUAP_WE","Wein","NUAP","nicht-untersuchungsfähige amtliche Probe","Wein; nicht-untersuchungsfähige amtliche Probe","BW03","NUAP_WE"
"F","Futtermittel","PF_1","Pferd (> 1 Jahr)","PF","Pferd","Pferd (> 1 Jahr); Pferd","BW03","PF_1"
"F","Futtermittel","PF_2","Pony","PF","Pferd","Pony; Pferd","BW03","PF_2"
"F","Futtermittel","PF_3","Fohlen (< 1 Jahr)","PF","Pferd","Fohlen (< 1 Jahr); Pferd","BW03","PF_3"
"F","Futtermittel","PF_4","sonstige Equiden","PF","Pferd","sonstige Equiden; Pferd","BW03","PF_4"
"F","Futtermittel","RE_1","Schlange","RE","Reptilien/Amphibien","Schlange; Reptilien/Amphibien","BW03","RE_1"
"F","Futtermittel","RE_2","Schildkröte","RE","Reptilien/Amphibien","Schildkröte; Reptilien/Amphibien","BW03","RE_2"
"F","Futtermittel","RE_3","Echse","RE","Reptilien/Amphibien","Echse; Reptilien/Amphibien","BW03","RE_3"
"F","Futtermittel","RE_4","Frosch","RE","Reptilien/Amphibien","Frosch; Reptilien/Amphibien","BW03","RE_4"
"F","Futtermittel","RE_5","Kröte","RE","Reptilien/Amphibien","Kröte; Reptilien/Amphibien","BW03","RE_5"
"F","Futtermittel","RE_6","Chamäleon","RE","Reptilien/Amphibien","Chamäleon; Reptilien/Amphibien","BW03","RE_6"
"F","Futtermittel","RE_7","sonst. Reptilien/Amphibien","RE","Reptilien/Amphibien","sonst. Reptilien/Amphibien; Reptilien/Amphibien","BW03","RE_7"
"F","Futtermittel","RI_1","Kalb (1-6  Monate)","RI","Rind","Kalb (1-6  Monate); Rind","BW03","RI_1"
"F","Futtermittel","RI_2","Jungrind (6-12 Monate)","RI","Rind","Jungrind (6-12 Monate); Rind","BW03","RI_2"
"F","Futtermittel","RI_3","Rind (1-2 Jahre)","RI","Rind","Rind (1-2 Jahre); Rind","BW03","RI_3"
"F","Futtermittel","RI_4","Rind (>2 Jahre)","RI","Rind","Rind (>2 Jahre); Rind","BW03","RI_4"
"F","Futtermittel","RI_5","Zuchtbulle","RI","Rind","Zuchtbulle; Rind","BW03","RI_5"
"F","Futtermittel","RI_6","Kalb (<1 Monat)","RI","Rind","Kalb (<1 Monat); Rind","BW03","RI_6"
"F","Futtermittel","RI_7","Bison","RI","Rind","Bison; Rind","BW03","RI_7"
"F","Futtermittel","RI_8","Wisent","RI","Rind","Wisent; Rind","BW03","RI_8"
"F","Futtermittel","RI_9","Wasserbüffel","RI","Rind","Wasserbüffel; Rind","BW03","RI_9"
"F","Futtermittel","SF_1","Schaf/Lamm (< 1 Jahr)","SF","Schaf","Schaf/Lamm (< 1 Jahr); Schaf","BW03","SF_1"
"F","Futtermittel","SF_2","Schaf (> 1 Jahr)","SF","Schaf","Schaf (> 1 Jahr); Schaf","BW03","SF_2"
"F","Futtermittel","SL_1","Damwild","SL","Schalenwild (Haarwild)","Damwild; Schalenwild (Haarwild)","BW03","SL_1"
"F","Futtermittel","SL_10","Gamswild (Gatterwild)","SL","Schalenwild (Haarwild)","Gamswild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_10"
"F","Futtermittel","SL_2","Rehwild","SL","Schalenwild (Haarwild)","Rehwild; Schalenwild (Haarwild)","BW03","SL_2"
"F","Futtermittel","SL_3","Rotwild","SL","Schalenwild (Haarwild)","Rotwild; Schalenwild (Haarwild)","BW03","SL_3"
"F","Futtermittel","SL_4","Sikawild","SL","Schalenwild (Haarwild)","Sikawild; Schalenwild (Haarwild)","BW03","SL_4"
"F","Futtermittel","SL_5","Gamswild","SL","Schalenwild (Haarwild)","Gamswild; Schalenwild (Haarwild)","BW03","SL_5"
"F","Futtermittel","SL_6","Damwild (Gatterwild)","SL","Schalenwild (Haarwild)","Damwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_6"
"F","Futtermittel","SL_7","Rehwild (Gatterwild)","SL","Schalenwild (Haarwild)","Rehwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_7"
"F","Futtermittel","SL_8","Rotwild (Gatterwild)","SL","Schalenwild (Haarwild)","Rotwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_8"
"F","Futtermittel","SL_9","Sikawild (Gatterwild)","SL","Schalenwild (Haarwild)","Sikawild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_9"
"F","Futtermittel","SON000","verschiedene","SON","sonstige Futtermittel","verschiedene; sonstige Futtermittel","BW03","SON000"
"F","Futtermittel","SON009","Rinder","SON","sonstige Futtermittel","Rinder; sonstige Futtermittel","BW03","SON009"
"F","Futtermittel","SON019","Schweine","SON","sonstige Futtermittel","Schweine; sonstige Futtermittel","BW03","SON019"
"F","Futtermittel","SON029","Schafe","SON","sonstige Futtermittel","Schafe; sonstige Futtermittel","BW03","SON029"
"F","Futtermittel","SON039","Pferde","SON","sonstige Futtermittel","Pferde; sonstige Futtermittel","BW03","SON039"
"F","Futtermittel","SON199","Geflügel","SON","sonstige Futtermittel","Geflügel; sonstige Futtermittel","BW03","SON199"
"F","Futtermittel","SON902","Nutztiere","SON","sonstige Futtermittel","Nutztiere; sonstige Futtermittel","BW03","SON902"
"F","Futtermittel","SON999","keine Angabe","SON","sonstige Futtermittel","keine Angabe; sonstige Futtermittel","BW03","SON999"
"F","Futtermittel","SW_1","Ferkel","SW","Schwein","Ferkel; Schwein","BW03","SW_1"
"F","Futtermittel","SW_2","Mastschwein","SW","Schwein","Mastschwein; Schwein","BW03","SW_2"
"F","Futtermittel","SW_3","Jungsau","SW","Schwein","Jungsau; Schwein","BW03","SW_3"
"F","Futtermittel","SW_4","Altsau","SW","Schwein","Altsau; Schwein","BW03","SW_4"
"F","Futtermittel","SW_5","Eber zur Zucht","SW","Schwein","Eber zur Zucht; Schwein","BW03","SW_5"
"F","Futtermittel","SW_6","Ferkel (<1 Monat)","SW","Schwein","Ferkel (<1 Monat); Schwein","BW03","SW_6"
"F","Futtermittel","U10","Grundwasser","U","Umweltprobe","Grundwasser; Umweltprobe","BW03","U10"
"F","Futtermittel","U11","Oberflächenwasser","U","Umweltprobe","Oberflächenwasser; Umweltprobe","BW03","U11"
"F","Futtermittel","U12","Badeseen","U","Umweltprobe","Badeseen; Umweltprobe","BW03","U12"
"F","Futtermittel","U13","Schwimmbadwasser","U","Umweltprobe","Schwimmbadwasser; Umweltprobe","BW03","U13"
"F","Futtermittel","U20","Abwasser","U","Umweltprobe","Abwasser; Umweltprobe","BW03","U20"
"F","Futtermittel","U21","Schlamm","U","Umweltprobe","Schlamm; Umweltprobe","BW03","U21"
"F","Futtermittel","U30","Boden","U","Umweltprobe","Boden; Umweltprobe","BW03","U30"
"F","Futtermittel","U40","pflanzliches Material","U","Umweltprobe","pflanzliches Material; Umweltprobe","BW03","U40"
"F","Futtermittel","U50","tierisches Material","U","Umweltprobe","tierisches Material; Umweltprobe","BW03","U50"
"F","Futtermittel","U60","sonstige Stoffe","U","Umweltprobe","sonstige Stoffe; Umweltprobe","BW03","U60"
"F","Futtermittel","VOM000","verschiedene","VOM","Vormischung","verschiedene; Vormischung","BW03","VOM000"
"F","Futtermittel","VOM001","Kälber","VOM","Vormischung","Kälber; Vormischung","BW03","VOM001"
"F","Futtermittel","VOM003","Mastrinder","VOM","Vormischung","Mastrinder; Vormischung","BW03","VOM003"
"F","Futtermittel","VOM004","Milchkühe","VOM","Vormischung","Milchkühe; Vormischung","BW03","VOM004"
"F","Futtermittel","VOM009","Rinder","VOM","Vormischung","Rinder; Vormischung","BW03","VOM009"
"F","Futtermittel","VOM010","Mastschwein","VOM","Vormischung","Mastschwein; Vormischung","BW03","VOM010"
"F","Futtermittel","VOM011","Ferkel","VOM","Vormischung","Ferkel; Vormischung","BW03","VOM011"
"F","Futtermittel","VOM012","Zuchtsauen","VOM","Vormischung","Zuchtsauen; Vormischung","BW03","VOM012"
"F","Futtermittel","VOM019","Schweine","VOM","Vormischung","Schweine; Vormischung","BW03","VOM019"
"F","Futtermittel","VOM020","Lämmer","VOM","Vormischung","Lämmer; Vormischung","BW03","VOM020"
"F","Futtermittel","VOM029","Schafe","VOM","Vormischung","Schafe; Vormischung","BW03","VOM029"
"F","Futtermittel","VOM039","Pferde","VOM","Vormischung","Pferde; Vormischung","BW03","VOM039"
"F","Futtermittel","VOM100","Legehennen","VOM","Vormischung","Legehennen; Vormischung","BW03","VOM100"
"F","Futtermittel","VOM101","Hähnchen","VOM","Vormischung","Hähnchen; Vormischung","BW03","VOM101"
"F","Futtermittel","VOM102","Truthühner","VOM","Vormischung","Truthühner; Vormischung","BW03","VOM102"
"F","Futtermittel","VOM103","Mastenten","VOM","Vormischung","Mastenten; Vormischung","BW03","VOM103"
"F","Futtermittel","VOM111","Hühnerküken","VOM","Vormischung","Hühnerküken; Vormischung","BW03","VOM111"
"F","Futtermittel","VOM112","Truthuhnküken","VOM","Vormischung","Truthuhnküken; Vormischung","BW03","VOM112"
"F","Futtermittel","VOM113","Entenküken","VOM","Vormischung","Entenküken; Vormischung","BW03","VOM113"
"F","Futtermittel","VOM199","Geflügel","VOM","Vormischung","Geflügel; Vormischung","BW03","VOM199"
"F","Futtermittel","VOM700","Kaninchen","VOM","Vormischung","Kaninchen; Vormischung","BW03","VOM700"
"F","Futtermittel","VOM901","Heimtiere","VOM","Vormischung","Heimtiere; Vormischung","BW03","VOM901"
"F","Futtermittel","VOM902","Nutztiere","VOM","Vormischung","Nutztiere; Vormischung","BW03","VOM902"
"F","Futtermittel","VOM903","Nagetiere","VOM","Vormischung","Nagetiere; Vormischung","BW03","VOM903"
"F","Futtermittel","VOM999","keine Angabe","VOM","Vormischung","keine Angabe; Vormischung","BW03","VOM999"
"F","Futtermittel","WFAA","Aal","WF","Wildfisch","Aal; Wildfisch","BW03","WFAA"
"F","Futtermittel","WFBA","Flussbarsch","WF","Wildfisch","Flussbarsch; Wildfisch","BW03","WFBA"
"F","Futtermittel","WFBF","Bachforelle","WF","Wildfisch","Bachforelle; Wildfisch","BW03","WFBF"
"F","Futtermittel","WFCYP","weitere Cypriniden","WF","Wildfisch","weitere Cypriniden; Wildfisch","BW03","WFCYP"
"F","Futtermittel","WFHE","Hecht","WF","Wildfisch","Hecht; Wildfisch","BW03","WFHE"
"F","Futtermittel","WFKBT","Krebse / Krustentiere","WF","Wildfisch","Krebse / Krustentiere; Wildfisch","BW03","WFKBT"
"F","Futtermittel","WFKN","Knorpelfische","WF","Wildfisch","Knorpelfische; Wildfisch","BW03","WFKN"
"F","Futtermittel","WFKR","Karpfen","WF","Wildfisch","Karpfen; Wildfisch","BW03","WFKR"
"F","Futtermittel","WFMO","Mollusken","WF","Wildfisch","Mollusken; Wildfisch","BW03","WFMO"
"F","Futtermittel","WFRF","Regenbogenforelle","WF","Wildfisch","Regenbogenforelle; Wildfisch","BW03","WFRF"
"F","Futtermittel","WFSA","Saibling","WF","Wildfisch","Saibling; Wildfisch","BW03","WFSA"
"F","Futtermittel","WFSAL","weitere Salmoniden","WF","Wildfisch","weitere Salmoniden; Wildfisch","BW03","WFSAL"
"F","Futtermittel","WFSBA","weitere Barsche","WF","Wildfisch","weitere Barsche; Wildfisch","BW03","WFSBA"
"F","Futtermittel","WFSLE","Schleie","WF","Wildfisch","Schleie; Wildfisch","BW03","WFSLE"
"F","Futtermittel","WFST","Störe","WF","Wildfisch","Störe; Wildfisch","BW03","WFST"
"F","Futtermittel","WFSWF","sonstige Wildfische","WF","Wildfisch","sonstige Wildfische; Wildfisch","BW03","WFSWF"
"F","Futtermittel","WFWE","Europäischer Wels","WF","Wildfisch","Europäischer Wels; Wildfisch","BW03","WFWE"
"F","Futtermittel","WFZA","Zander","WF","Wildfisch","Zander; Wildfisch","BW03","WFZA"
"F","Futtermittel","WS_1","Wildschwein","WS","Wildschwein","Wildschwein; Wildschwein","BW03","WS_1"
"F","Futtermittel","WS_2","Wildschwein (Gatterwild)","WS","Wildschwein","Wildschwein (Gatterwild); Wildschwein","BW03","WS_2"
"F","Futtermittel","ZG_1","Ziege/Lamm (< 1 Jahr)","ZG","Ziege","Ziege/Lamm (< 1 Jahr); Ziege","BW03","ZG_1"
"F","Futtermittel","ZG_2","Ziege (> 1 Jahr)","ZG","Ziege","Ziege (> 1 Jahr); Ziege","BW03","ZG_2"
"F","Futtermittel","ZO_1","sonstige Zootiere","ZO","Zootier","sonstige Zootiere; Zootier","BW03","ZO_1"
"F","Futtermittel","ZO_10","Tapire","ZO","Zootier","Tapire; Zootier","BW03","ZO_10"
"F","Futtermittel","ZO_11","Nashörner","ZO","Zootier","Nashörner; Zootier","BW03","ZO_11"
"F","Futtermittel","ZO_12","Schweine","ZO","Zootier","Schweine; Zootier","BW03","ZO_12"
"F","Futtermittel","ZO_13","Flusspferde","ZO","Zootier","Flusspferde; Zootier","BW03","ZO_13"
"F","Futtermittel","ZO_14","Kamele","ZO","Zootier","Kamele; Zootier","BW03","ZO_14"
"F","Futtermittel","ZO_15","Hirsche","ZO","Zootier","Hirsche; Zootier","BW03","ZO_15"
"F","Futtermittel","ZO_16","Giraffe, Okapi","ZO","Zootier","Giraffe, Okapi; Zootier","BW03","ZO_16"
"F","Futtermittel","ZO_17","Rinder","ZO","Zootier","Rinder; Zootier","BW03","ZO_17"
"F","Futtermittel","ZO_18","Antilopen","ZO","Zootier","Antilopen; Zootier","BW03","ZO_18"
"F","Futtermittel","ZO_19","Wildschafe/-Ziegen","ZO","Zootier","Wildschafe/-Ziegen; Zootier","BW03","ZO_19"
"F","Futtermittel","ZO_2","Primaten","ZO","Zootier","Primaten; Zootier","BW03","ZO_2"
"F","Futtermittel","ZO_20","Takin (Rindergemse, Gnuziege)","ZO","Zootier","Takin (Rindergemse, Gnuziege); Zootier","BW03","ZO_20"
"F","Futtermittel","ZO_21","Moschusochse","ZO","Zootier","Moschusochse; Zootier","BW03","ZO_21"
"F","Futtermittel","ZO_22","Beuteltiere","ZO","Zootier","Beuteltiere; Zootier","BW03","ZO_22"
"F","Futtermittel","ZO_23","Nagetiere/Hasentiere","ZO","Zootier","Nagetiere/Hasentiere; Zootier","BW03","ZO_23"
"F","Futtermittel","ZO_24","Schliefer","ZO","Zootier","Schliefer; Zootier","BW03","ZO_24"
"F","Futtermittel","ZO_25","Nebengelenktiere/ Schuppentiere/ Erdferkel","ZO","Zootier","Nebengelenktiere/ Schuppentiere/ Erdferkel; Zootier","BW03","ZO_25"
"F","Futtermittel","ZO_26","Insektenfresser","ZO","Zootier","Insektenfresser; Zootier","BW03","ZO_26"
"F","Futtermittel","ZO_27","Fledertiere","ZO","Zootier","Fledertiere; Zootier","BW03","ZO_27"
"F","Futtermittel","ZO_28","Reptilien","ZO","Zootier","Reptilien; Zootier","BW03","ZO_28"
"F","Futtermittel","ZO_29","Amphibien","ZO","Zootier","Amphibien; Zootier","BW03","ZO_29"
"F","Futtermittel","ZO_3","Wildhunde, Marder, Hyänen","ZO","Zootier","Wildhunde, Marder, Hyänen; Zootier","BW03","ZO_3"
"F","Futtermittel","ZO_30","Kaniden (Hundeartige)","ZO","Zootier","Kaniden (Hundeartige); Zootier","BW03","ZO_30"
"F","Futtermittel","ZO_31","Vögel","ZO","Zootier","Vögel; Zootier","BW03","ZO_31"
"F","Futtermittel","ZO_4","Feliden (Katzenartige)","ZO","Zootier","Feliden (Katzenartige); Zootier","BW03","ZO_4"
"F","Futtermittel","ZO_5","Bären","ZO","Zootier","Bären; Zootier","BW03","ZO_5"
"F","Futtermittel","ZO_6","Großer Panda","ZO","Zootier","Großer Panda; Zootier","BW03","ZO_6"
"F","Futtermittel","ZO_7","Robben","ZO","Zootier","Robben; Zootier","BW03","ZO_7"
"F","Futtermittel","ZO_8","Elefanten","ZO","Zootier","Elefanten; Zootier","BW03","ZO_8"
"F","Futtermittel","ZO_9","Einhufer","ZO","Zootier","Einhufer; Zootier","BW03","ZO_9"
"F","Futtermittel","ZUS000","verschiedene","ZUS","Zusatzstoff","verschiedene; Zusatzstoff","BW03","ZUS000"
"F","Futtermittel","ZUS901","Heimtiere","ZUS","Zusatzstoff","Heimtiere; Zusatzstoff","BW03","ZUS901"
"F","Futtermittel","ZUS902","Nutztiere","ZUS","Zusatzstoff","Nutztiere; Zusatzstoff","BW03","ZUS902"
"F","Futtermittel","ZUS999","keine Angabe","ZUS","Zusatzstoff","keine Angabe; Zusatzstoff","BW03","ZUS999"
"F","Futtermittel","arznei_01","Ausgangsstoff (Wirkstoff oder Hilfsstoff)","arznei","Arzneimittel","Ausgangsstoff (Wirkstoff oder Hilfsstoff); Arzneimittel","BW03","arznei_01"
"F","Futtermittel","arznei_02","Fertigarzneimittel","arznei","Arzneimittel","Fertigarzneimittel; Arzneimittel","BW03","arznei_02"
"F","Futtermittel","arznei_03","Medizinprodukt","arznei","Arzneimittel","Medizinprodukt; Arzneimittel","BW03","arznei_03"
"F","Futtermittel","arznei_04","Rezeptur/Defektur","arznei","Arzneimittel","Rezeptur/Defektur; Arzneimittel","BW03","arznei_04"
"F","Futtermittel","arznei_05","Sonstige","arznei","Arzneimittel","Sonstige; Arzneimittel","BW03","arznei_05"
"F","Futtermittel","arznei_06","Zwischenprodukt","arznei","Arzneimittel","Zwischenprodukt; Arzneimittel","BW03","arznei_06"
"F","Futtermittel","AA","Aal","AA",,"Aal","BW03","AA"
"F","Futtermittel","AGA","Agapornide","AGA",,"Agapornide","BW03","AGA"
"F","Futtermittel","AMA","Amazone","AMA",,"Amazone","BW03","AMA"
"F","Futtermittel","ARA","Ara","ARA",,"Ara","BW03","ARA"
"F","Futtermittel","BA","Flussbarsch","BA",,"Flussbarsch","BW03","BA"
"F","Futtermittel","BB","Buntbarsche","BB",,"Buntbarsche","BW03","BB"
"F","Futtermittel","BF","Bachforelle","BF",,"Bachforelle","BW03","BF"
"F","Futtermittel","BI","Bienen (Völker)","BI",,"Bienen (Völker)","BW03","BI"
"F","Futtermittel","CHI","Chinesische Zwergwachtel","CHI",,"Chinesische Zwergwachtel","BW03","CHI"
"F","Futtermittel","CYP","weitere Cypriniden","CYP",,"weitere Cypriniden","BW03","CYP"
"F","Futtermittel","DI","Diskusfische","DI",,"Diskusfische","BW03","DI"
"F","Futtermittel","DIA","Diamanttäubchen","DIA",,"Diamanttäubchen","BW03","DIA"
"F","Futtermittel","ENT","Entenvogel","ENT",,"Entenvogel","BW03","ENT"
"F","Futtermittel","EUL","Eule","EUL",,"Eule","BW03","EUL"
"F","Futtermittel","FIN","Finkenvogel","FIN",,"Finkenvogel","BW03","FIN"
